path,label,source
raw/asl_alphabet_train/N/N1076.jpg,N,kaggle_asl_alphabet
raw/asl_alphabet_train/R/R558.jpg,R,kaggle_asl_alphabet
raw/asl_alphabet_train/N/N1890.jpg,N,kaggle_asl_alphabet
raw/asl_alphabet_train/V/V485.jpg,V,kaggle_asl_alphabet
raw/asl_alphabet_train/T/T2508.jpg,T,kaggle_asl_alphabet
raw/asl_alphabet_train/M/M737.jpg,M,kaggle_asl_alphabet
raw/asl_alphabet_train/G/G2518.jpg,G,kaggle_asl_alphabet
raw/asl_alphabet_train/C/C2512.jpg,C,kaggle_asl_alphabet
raw/asl_alphabet_train/X/X454.jpg,X,kaggle_asl_alphabet
raw/asl_alphabet_train/C/C2100.jpg,C,kaggle_asl_alphabet
raw/asl_alphabet_train/C/C1790.jpg,C,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E1519.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/M/M751.jpg,M,kaggle_asl_alphabet
raw/asl_alphabet_train/del/del1772.jpg,del,kaggle_asl_alphabet
raw/asl_alphabet_train/B/B493.jpg,B,kaggle_asl_alphabet
raw/asl_alphabet_train/W/W75.jpg,W,kaggle_asl_alphabet
raw/asl_alphabet_train/R/R1321.jpg,R,kaggle_asl_alphabet
raw/asl_alphabet_train/F/F2867.jpg,F,kaggle_asl_alphabet
raw/asl_alphabet_train/W/W1241.jpg,W,kaggle_asl_alphabet
raw/asl_alphabet_train/U/U2276.jpg,U,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E2200.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/U/U581.jpg,U,kaggle_asl_alphabet
raw/asl_alphabet_train/nothing/nothing2378.jpg,nothing,kaggle_asl_alphabet
raw/asl_alphabet_train/space/space1148.jpg,space,kaggle_asl_alphabet
raw/asl_alphabet_train/Z/Z1656.jpg,Z,kaggle_asl_alphabet
raw/asl_alphabet_train/U/U1781.jpg,U,kaggle_asl_alphabet
raw/asl_alphabet_train/T/T1250.jpg,T,kaggle_asl_alphabet
raw/asl_alphabet_train/M/M453.jpg,M,kaggle_asl_alphabet
raw/asl_alphabet_train/Q/Q2031.jpg,Q,kaggle_asl_alphabet
raw/asl_alphabet_train/X/X1135.jpg,X,kaggle_asl_alphabet
raw/asl_alphabet_train/B/B487.jpg,B,kaggle_asl_alphabet
raw/asl_alphabet_train/L/L1479.jpg,L,kaggle_asl_alphabet
raw/asl_alphabet_train/del/del2116.jpg,del,kaggle_asl_alphabet
raw/asl_alphabet_train/N/N332.jpg,N,kaggle_asl_alphabet
raw/asl_alphabet_train/N/N1850.jpg,N,kaggle_asl_alphabet
raw/asl_alphabet_train/Y/Y2245.jpg,Y,kaggle_asl_alphabet
raw/asl_alphabet_train/V/V263.jpg,V,kaggle_asl_alphabet
raw/asl_alphabet_train/I/I2510.jpg,I,kaggle_asl_alphabet
raw/asl_alphabet_train/W/W1.jpg,W,kaggle_asl_alphabet
raw/asl_alphabet_train/P/P1258.jpg,P,kaggle_asl_alphabet
raw/asl_alphabet_train/A/A2356.jpg,A,kaggle_asl_alphabet
raw/asl_alphabet_train/del/del89.jpg,del,kaggle_asl_alphabet
raw/asl_alphabet_train/Y/Y709.jpg,Y,kaggle_asl_alphabet
raw/asl_alphabet_train/I/I940.jpg,I,kaggle_asl_alphabet
raw/asl_alphabet_train/N/N2719.jpg,N,kaggle_asl_alphabet
raw/asl_alphabet_train/U/U47.jpg,U,kaggle_asl_alphabet
raw/asl_alphabet_train/M/M710.jpg,M,kaggle_asl_alphabet
raw/asl_alphabet_train/L/L1174.jpg,L,kaggle_asl_alphabet
raw/asl_alphabet_train/T/T1819.jpg,T,kaggle_asl_alphabet
raw/asl_alphabet_train/del/del861.jpg,del,kaggle_asl_alphabet
raw/asl_alphabet_train/C/C2894.jpg,C,kaggle_asl_alphabet
raw/asl_alphabet_train/D/D2387.jpg,D,kaggle_asl_alphabet
raw/asl_alphabet_train/J/J2324.jpg,J,kaggle_asl_alphabet
raw/asl_alphabet_train/N/N2618.jpg,N,kaggle_asl_alphabet
raw/asl_alphabet_train/N/N2547.jpg,N,kaggle_asl_alphabet
raw/asl_alphabet_train/G/G2381.jpg,G,kaggle_asl_alphabet
raw/asl_alphabet_train/Q/Q2034.jpg,Q,kaggle_asl_alphabet
raw/asl_alphabet_train/nothing/nothing1088.jpg,nothing,kaggle_asl_alphabet
raw/asl_alphabet_train/O/O288.jpg,O,kaggle_asl_alphabet
raw/asl_alphabet_train/N/N2087.jpg,N,kaggle_asl_alphabet
raw/asl_alphabet_train/I/I2214.jpg,I,kaggle_asl_alphabet
raw/asl_alphabet_train/T/T2365.jpg,T,kaggle_asl_alphabet
raw/asl_alphabet_train/K/K2509.jpg,K,kaggle_asl_alphabet
raw/asl_alphabet_train/C/C909.jpg,C,kaggle_asl_alphabet
raw/asl_alphabet_train/X/X1000.jpg,X,kaggle_asl_alphabet
raw/asl_alphabet_train/H/H561.jpg,H,kaggle_asl_alphabet
raw/asl_alphabet_train/Y/Y2831.jpg,Y,kaggle_asl_alphabet
raw/asl_alphabet_train/R/R346.jpg,R,kaggle_asl_alphabet
raw/asl_alphabet_train/P/P1806.jpg,P,kaggle_asl_alphabet
raw/asl_alphabet_train/S/S1190.jpg,S,kaggle_asl_alphabet
raw/asl_alphabet_train/H/H2297.jpg,H,kaggle_asl_alphabet
raw/asl_alphabet_train/nothing/nothing506.jpg,nothing,kaggle_asl_alphabet
raw/asl_alphabet_train/F/F2396.jpg,F,kaggle_asl_alphabet
raw/asl_alphabet_train/I/I830.jpg,I,kaggle_asl_alphabet
raw/asl_alphabet_train/W/W635.jpg,W,kaggle_asl_alphabet
raw/asl_alphabet_train/nothing/nothing433.jpg,nothing,kaggle_asl_alphabet
raw/asl_alphabet_train/K/K2150.jpg,K,kaggle_asl_alphabet
raw/asl_alphabet_train/J/J2553.jpg,J,kaggle_asl_alphabet
raw/asl_alphabet_train/H/H2440.jpg,H,kaggle_asl_alphabet
raw/asl_alphabet_train/M/M2845.jpg,M,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E655.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/S/S2437.jpg,S,kaggle_asl_alphabet
raw/asl_alphabet_train/J/J905.jpg,J,kaggle_asl_alphabet
raw/asl_alphabet_train/P/P287.jpg,P,kaggle_asl_alphabet
raw/asl_alphabet_train/L/L1786.jpg,L,kaggle_asl_alphabet
raw/asl_alphabet_train/A/A1388.jpg,A,kaggle_asl_alphabet
raw/asl_alphabet_train/G/G839.jpg,G,kaggle_asl_alphabet
raw/asl_alphabet_train/B/B2220.jpg,B,kaggle_asl_alphabet
raw/asl_alphabet_train/G/G2810.jpg,G,kaggle_asl_alphabet
raw/asl_alphabet_train/I/I454.jpg,I,kaggle_asl_alphabet
raw/asl_alphabet_train/P/P1531.jpg,P,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E2734.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/W/W649.jpg,W,kaggle_asl_alphabet
raw/asl_alphabet_train/M/M2577.jpg,M,kaggle_asl_alphabet
raw/asl_alphabet_train/D/D2986.jpg,D,kaggle_asl_alphabet
raw/asl_alphabet_train/I/I170.jpg,I,kaggle_asl_alphabet
raw/asl_alphabet_train/F/F578.jpg,F,kaggle_asl_alphabet
raw/asl_alphabet_train/V/V757.jpg,V,kaggle_asl_alphabet
raw/asl_alphabet_train/H/H2819.jpg,H,kaggle_asl_alphabet
raw/asl_alphabet_train/O/O959.jpg,O,kaggle_asl_alphabet
raw/asl_alphabet_train/N/N2784.jpg,N,kaggle_asl_alphabet
raw/asl_alphabet_train/P/P2361.jpg,P,kaggle_asl_alphabet
raw/asl_alphabet_train/D/D1024.jpg,D,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E745.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/space/space2483.jpg,space,kaggle_asl_alphabet
raw/asl_alphabet_train/M/M2499.jpg,M,kaggle_asl_alphabet
raw/asl_alphabet_train/S/S1008.jpg,S,kaggle_asl_alphabet
raw/asl_alphabet_train/I/I1722.jpg,I,kaggle_asl_alphabet
raw/asl_alphabet_train/N/N2077.jpg,N,kaggle_asl_alphabet
raw/asl_alphabet_train/B/B2283.jpg,B,kaggle_asl_alphabet
raw/asl_alphabet_train/Z/Z1933.jpg,Z,kaggle_asl_alphabet
raw/asl_alphabet_train/Q/Q395.jpg,Q,kaggle_asl_alphabet
raw/asl_alphabet_train/N/N1802.jpg,N,kaggle_asl_alphabet
raw/asl_alphabet_train/T/T1032.jpg,T,kaggle_asl_alphabet
raw/asl_alphabet_train/D/D2047.jpg,D,kaggle_asl_alphabet
raw/asl_alphabet_train/C/C1704.jpg,C,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E446.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/del/del1952.jpg,del,kaggle_asl_alphabet
raw/asl_alphabet_train/del/del1038.jpg,del,kaggle_asl_alphabet
raw/asl_alphabet_train/H/H844.jpg,H,kaggle_asl_alphabet
raw/asl_alphabet_train/D/D503.jpg,D,kaggle_asl_alphabet
raw/asl_alphabet_train/N/N829.jpg,N,kaggle_asl_alphabet
raw/asl_alphabet_train/V/V1986.jpg,V,kaggle_asl_alphabet
raw/asl_alphabet_train/T/T2184.jpg,T,kaggle_asl_alphabet
raw/asl_alphabet_train/G/G2380.jpg,G,kaggle_asl_alphabet
raw/asl_alphabet_train/X/X2572.jpg,X,kaggle_asl_alphabet
raw/asl_alphabet_train/H/H32.jpg,H,kaggle_asl_alphabet
raw/asl_alphabet_train/A/A1777.jpg,A,kaggle_asl_alphabet
raw/asl_alphabet_train/H/H1536.jpg,H,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E2338.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/Z/Z1917.jpg,Z,kaggle_asl_alphabet
raw/asl_alphabet_train/Q/Q1849.jpg,Q,kaggle_asl_alphabet
raw/asl_alphabet_train/Y/Y1660.jpg,Y,kaggle_asl_alphabet
raw/asl_alphabet_train/Q/Q2058.jpg,Q,kaggle_asl_alphabet
raw/asl_alphabet_train/T/T2633.jpg,T,kaggle_asl_alphabet
raw/asl_alphabet_train/Q/Q383.jpg,Q,kaggle_asl_alphabet
raw/asl_alphabet_train/H/H2934.jpg,H,kaggle_asl_alphabet
raw/asl_alphabet_train/O/O136.jpg,O,kaggle_asl_alphabet
raw/asl_alphabet_train/space/space2863.jpg,space,kaggle_asl_alphabet
raw/asl_alphabet_train/Z/Z1872.jpg,Z,kaggle_asl_alphabet
raw/asl_alphabet_train/Z/Z128.jpg,Z,kaggle_asl_alphabet
raw/asl_alphabet_train/C/C395.jpg,C,kaggle_asl_alphabet
raw/asl_alphabet_train/X/X573.jpg,X,kaggle_asl_alphabet
raw/asl_alphabet_train/B/B2295.jpg,B,kaggle_asl_alphabet
raw/asl_alphabet_train/N/N1362.jpg,N,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E2263.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/D/D260.jpg,D,kaggle_asl_alphabet
raw/asl_alphabet_train/nothing/nothing2093.jpg,nothing,kaggle_asl_alphabet
raw/asl_alphabet_train/Y/Y2193.jpg,Y,kaggle_asl_alphabet
raw/asl_alphabet_train/space/space1541.jpg,space,kaggle_asl_alphabet
raw/asl_alphabet_train/I/I711.jpg,I,kaggle_asl_alphabet
raw/asl_alphabet_train/O/O753.jpg,O,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E1287.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/Z/Z2553.jpg,Z,kaggle_asl_alphabet
raw/asl_alphabet_train/Q/Q1758.jpg,Q,kaggle_asl_alphabet
raw/asl_alphabet_train/U/U2796.jpg,U,kaggle_asl_alphabet
raw/asl_alphabet_train/S/S830.jpg,S,kaggle_asl_alphabet
raw/asl_alphabet_train/D/D1949.jpg,D,kaggle_asl_alphabet
raw/asl_alphabet_train/A/A2682.jpg,A,kaggle_asl_alphabet
raw/asl_alphabet_train/D/D2954.jpg,D,kaggle_asl_alphabet
raw/asl_alphabet_train/U/U2295.jpg,U,kaggle_asl_alphabet
raw/asl_alphabet_train/B/B2825.jpg,B,kaggle_asl_alphabet
raw/asl_alphabet_train/N/N1809.jpg,N,kaggle_asl_alphabet
raw/asl_alphabet_train/Q/Q1900.jpg,Q,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E1766.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/C/C193.jpg,C,kaggle_asl_alphabet
raw/asl_alphabet_train/V/V2195.jpg,V,kaggle_asl_alphabet
raw/asl_alphabet_train/R/R1711.jpg,R,kaggle_asl_alphabet
raw/asl_alphabet_train/D/D2937.jpg,D,kaggle_asl_alphabet
raw/asl_alphabet_train/X/X1994.jpg,X,kaggle_asl_alphabet
raw/asl_alphabet_train/K/K2368.jpg,K,kaggle_asl_alphabet
raw/asl_alphabet_train/nothing/nothing117.jpg,nothing,kaggle_asl_alphabet
raw/asl_alphabet_train/P/P2061.jpg,P,kaggle_asl_alphabet
raw/asl_alphabet_train/Y/Y2417.jpg,Y,kaggle_asl_alphabet
raw/asl_alphabet_train/P/P2076.jpg,P,kaggle_asl_alphabet
raw/asl_alphabet_train/W/W911.jpg,W,kaggle_asl_alphabet
raw/asl_alphabet_train/T/T978.jpg,T,kaggle_asl_alphabet
raw/asl_alphabet_train/G/G888.jpg,G,kaggle_asl_alphabet
raw/asl_alphabet_train/Z/Z2219.jpg,Z,kaggle_asl_alphabet
raw/asl_alphabet_train/C/C129.jpg,C,kaggle_asl_alphabet
raw/asl_alphabet_train/R/R2253.jpg,R,kaggle_asl_alphabet
raw/asl_alphabet_train/F/F1704.jpg,F,kaggle_asl_alphabet
raw/asl_alphabet_train/A/A1944.jpg,A,kaggle_asl_alphabet
raw/asl_alphabet_train/space/space2302.jpg,space,kaggle_asl_alphabet
raw/asl_alphabet_train/C/C532.jpg,C,kaggle_asl_alphabet
raw/asl_alphabet_train/X/X262.jpg,X,kaggle_asl_alphabet
raw/asl_alphabet_train/X/X253.jpg,X,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E2657.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/V/V2042.jpg,V,kaggle_asl_alphabet
raw/asl_alphabet_train/D/D310.jpg,D,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E1462.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/del/del1867.jpg,del,kaggle_asl_alphabet
raw/asl_alphabet_train/T/T73.jpg,T,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E1694.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E60.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/W/W1472.jpg,W,kaggle_asl_alphabet
raw/asl_alphabet_train/C/C586.jpg,C,kaggle_asl_alphabet
raw/asl_alphabet_train/A/A1276.jpg,A,kaggle_asl_alphabet
raw/asl_alphabet_train/U/U915.jpg,U,kaggle_asl_alphabet
raw/asl_alphabet_train/H/H407.jpg,H,kaggle_asl_alphabet
raw/asl_alphabet_train/nothing/nothing2778.jpg,nothing,kaggle_asl_alphabet
raw/asl_alphabet_train/G/G472.jpg,G,kaggle_asl_alphabet
raw/asl_alphabet_train/D/D1296.jpg,D,kaggle_asl_alphabet
raw/asl_alphabet_train/M/M2650.jpg,M,kaggle_asl_alphabet
raw/asl_alphabet_train/O/O2021.jpg,O,kaggle_asl_alphabet
raw/asl_alphabet_train/del/del1642.jpg,del,kaggle_asl_alphabet
raw/asl_alphabet_train/T/T1345.jpg,T,kaggle_asl_alphabet
raw/asl_alphabet_train/L/L2667.jpg,L,kaggle_asl_alphabet
raw/asl_alphabet_train/D/D2997.jpg,D,kaggle_asl_alphabet
raw/asl_alphabet_train/C/C2429.jpg,C,kaggle_asl_alphabet
raw/asl_alphabet_train/D/D2543.jpg,D,kaggle_asl_alphabet
raw/asl_alphabet_train/I/I2038.jpg,I,kaggle_asl_alphabet
raw/asl_alphabet_train/I/I811.jpg,I,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E2063.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/Q/Q1713.jpg,Q,kaggle_asl_alphabet
raw/asl_alphabet_train/M/M609.jpg,M,kaggle_asl_alphabet
raw/asl_alphabet_train/O/O917.jpg,O,kaggle_asl_alphabet
raw/asl_alphabet_train/space/space797.jpg,space,kaggle_asl_alphabet
raw/asl_alphabet_train/Y/Y682.jpg,Y,kaggle_asl_alphabet
raw/asl_alphabet_train/T/T89.jpg,T,kaggle_asl_alphabet
raw/asl_alphabet_train/nothing/nothing746.jpg,nothing,kaggle_asl_alphabet
raw/asl_alphabet_train/G/G199.jpg,G,kaggle_asl_alphabet
raw/asl_alphabet_train/X/X908.jpg,X,kaggle_asl_alphabet
raw/asl_alphabet_train/F/F1153.jpg,F,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E1107.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/Y/Y252.jpg,Y,kaggle_asl_alphabet
raw/asl_alphabet_train/D/D12.jpg,D,kaggle_asl_alphabet
raw/asl_alphabet_train/C/C510.jpg,C,kaggle_asl_alphabet
raw/asl_alphabet_train/F/F747.jpg,F,kaggle_asl_alphabet
raw/asl_alphabet_train/M/M1874.jpg,M,kaggle_asl_alphabet
raw/asl_alphabet_train/A/A466.jpg,A,kaggle_asl_alphabet
raw/asl_alphabet_train/U/U2330.jpg,U,kaggle_asl_alphabet
raw/asl_alphabet_train/S/S1977.jpg,S,kaggle_asl_alphabet
raw/asl_alphabet_train/V/V1210.jpg,V,kaggle_asl_alphabet
raw/asl_alphabet_train/A/A1078.jpg,A,kaggle_asl_alphabet
raw/asl_alphabet_train/U/U1439.jpg,U,kaggle_asl_alphabet
raw/asl_alphabet_train/J/J343.jpg,J,kaggle_asl_alphabet
raw/asl_alphabet_train/B/B2154.jpg,B,kaggle_asl_alphabet
raw/asl_alphabet_train/O/O2627.jpg,O,kaggle_asl_alphabet
raw/asl_alphabet_train/R/R1982.jpg,R,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E1647.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/del/del2656.jpg,del,kaggle_asl_alphabet
raw/asl_alphabet_train/P/P655.jpg,P,kaggle_asl_alphabet
raw/asl_alphabet_train/O/O346.jpg,O,kaggle_asl_alphabet
raw/asl_alphabet_train/R/R2387.jpg,R,kaggle_asl_alphabet
raw/asl_alphabet_train/W/W2411.jpg,W,kaggle_asl_alphabet
raw/asl_alphabet_train/Z/Z753.jpg,Z,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E2506.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E2376.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/A/A2502.jpg,A,kaggle_asl_alphabet
raw/asl_alphabet_train/R/R442.jpg,R,kaggle_asl_alphabet
raw/asl_alphabet_train/V/V948.jpg,V,kaggle_asl_alphabet
raw/asl_alphabet_train/Q/Q2368.jpg,Q,kaggle_asl_alphabet
raw/asl_alphabet_train/K/K654.jpg,K,kaggle_asl_alphabet
raw/asl_alphabet_train/J/J1249.jpg,J,kaggle_asl_alphabet
raw/asl_alphabet_train/space/space1998.jpg,space,kaggle_asl_alphabet
raw/asl_alphabet_train/S/S1540.jpg,S,kaggle_asl_alphabet
raw/asl_alphabet_train/Z/Z1652.jpg,Z,kaggle_asl_alphabet
raw/asl_alphabet_train/Z/Z1545.jpg,Z,kaggle_asl_alphabet
raw/asl_alphabet_train/D/D250.jpg,D,kaggle_asl_alphabet
raw/asl_alphabet_train/A/A790.jpg,A,kaggle_asl_alphabet
raw/asl_alphabet_train/Q/Q2838.jpg,Q,kaggle_asl_alphabet
raw/asl_alphabet_train/K/K2384.jpg,K,kaggle_asl_alphabet
raw/asl_alphabet_train/Q/Q2246.jpg,Q,kaggle_asl_alphabet
raw/asl_alphabet_train/Y/Y1329.jpg,Y,kaggle_asl_alphabet
raw/asl_alphabet_train/Y/Y847.jpg,Y,kaggle_asl_alphabet
raw/asl_alphabet_train/K/K2036.jpg,K,kaggle_asl_alphabet
raw/asl_alphabet_train/K/K2134.jpg,K,kaggle_asl_alphabet
raw/asl_alphabet_train/B/B222.jpg,B,kaggle_asl_alphabet
raw/asl_alphabet_train/Z/Z493.jpg,Z,kaggle_asl_alphabet
raw/asl_alphabet_train/U/U841.jpg,U,kaggle_asl_alphabet
raw/asl_alphabet_train/Q/Q2362.jpg,Q,kaggle_asl_alphabet
raw/asl_alphabet_train/G/G1818.jpg,G,kaggle_asl_alphabet
raw/asl_alphabet_train/R/R2761.jpg,R,kaggle_asl_alphabet
raw/asl_alphabet_train/K/K572.jpg,K,kaggle_asl_alphabet
raw/asl_alphabet_train/S/S2894.jpg,S,kaggle_asl_alphabet
raw/asl_alphabet_train/O/O1095.jpg,O,kaggle_asl_alphabet
raw/asl_alphabet_train/I/I2042.jpg,I,kaggle_asl_alphabet
raw/asl_alphabet_train/D/D1306.jpg,D,kaggle_asl_alphabet
raw/asl_alphabet_train/A/A903.jpg,A,kaggle_asl_alphabet
raw/asl_alphabet_train/N/N9.jpg,N,kaggle_asl_alphabet
raw/asl_alphabet_train/U/U2001.jpg,U,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E676.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/U/U938.jpg,U,kaggle_asl_alphabet
raw/asl_alphabet_train/X/X1444.jpg,X,kaggle_asl_alphabet
raw/asl_alphabet_train/del/del1738.jpg,del,kaggle_asl_alphabet
raw/asl_alphabet_train/R/R629.jpg,R,kaggle_asl_alphabet
raw/asl_alphabet_train/A/A289.jpg,A,kaggle_asl_alphabet
raw/asl_alphabet_train/V/V2903.jpg,V,kaggle_asl_alphabet
raw/asl_alphabet_train/N/N1585.jpg,N,kaggle_asl_alphabet
raw/asl_alphabet_train/R/R2057.jpg,R,kaggle_asl_alphabet
raw/asl_alphabet_train/D/D488.jpg,D,kaggle_asl_alphabet
raw/asl_alphabet_train/N/N212.jpg,N,kaggle_asl_alphabet
raw/asl_alphabet_train/P/P2837.jpg,P,kaggle_asl_alphabet
raw/asl_alphabet_train/T/T1790.jpg,T,kaggle_asl_alphabet
raw/asl_alphabet_train/K/K2808.jpg,K,kaggle_asl_alphabet
raw/asl_alphabet_train/Z/Z2000.jpg,Z,kaggle_asl_alphabet
raw/asl_alphabet_train/Q/Q1788.jpg,Q,kaggle_asl_alphabet
raw/asl_alphabet_train/nothing/nothing929.jpg,nothing,kaggle_asl_alphabet
raw/asl_alphabet_train/G/G151.jpg,G,kaggle_asl_alphabet
raw/asl_alphabet_train/O/O2900.jpg,O,kaggle_asl_alphabet
raw/asl_alphabet_train/R/R1731.jpg,R,kaggle_asl_alphabet
raw/asl_alphabet_train/G/G2912.jpg,G,kaggle_asl_alphabet
raw/asl_alphabet_train/O/O2236.jpg,O,kaggle_asl_alphabet
raw/asl_alphabet_train/J/J1414.jpg,J,kaggle_asl_alphabet
raw/asl_alphabet_train/L/L1078.jpg,L,kaggle_asl_alphabet
raw/asl_alphabet_train/R/R345.jpg,R,kaggle_asl_alphabet
raw/asl_alphabet_train/D/D1953.jpg,D,kaggle_asl_alphabet
raw/asl_alphabet_train/Y/Y2592.jpg,Y,kaggle_asl_alphabet
raw/asl_alphabet_train/del/del411.jpg,del,kaggle_asl_alphabet
raw/asl_alphabet_train/I/I975.jpg,I,kaggle_asl_alphabet
raw/asl_alphabet_train/U/U1480.jpg,U,kaggle_asl_alphabet
raw/asl_alphabet_train/T/T562.jpg,T,kaggle_asl_alphabet
raw/asl_alphabet_train/Z/Z2391.jpg,Z,kaggle_asl_alphabet
raw/asl_alphabet_train/Y/Y1272.jpg,Y,kaggle_asl_alphabet
raw/asl_alphabet_train/V/V2147.jpg,V,kaggle_asl_alphabet
raw/asl_alphabet_train/Z/Z2803.jpg,Z,kaggle_asl_alphabet
raw/asl_alphabet_train/Z/Z2230.jpg,Z,kaggle_asl_alphabet
raw/asl_alphabet_train/T/T314.jpg,T,kaggle_asl_alphabet
raw/asl_alphabet_train/T/T2456.jpg,T,kaggle_asl_alphabet
raw/asl_alphabet_train/M/M878.jpg,M,kaggle_asl_alphabet
raw/asl_alphabet_train/E/E2107.jpg,E,kaggle_asl_alphabet
raw/asl_alphabet_train/F/F391.jpg,F,kaggle_asl_alphabet
raw/asl_alphabet_train/X/X1130.jpg,X,kaggle_asl_alphabet
raw/asl_alphabet_train/L/L1744.jpg,L,kaggle_asl_alphabet
raw/asl_alphabet_train/nothing/nothing1048.jpg,nothing,kaggle_asl_alphabet
raw/asl_alphabet_train/Z/Z1677.jpg,Z,kaggle_asl_alphabet
raw/asl_alphabet_train/V/V1984.jpg,V,kaggle_asl_alphabet
raw/asl_alphabet_train/S/S296.jpg,S,kaggle_asl_alphabet
raw/asl_alphabet_train/J/J2397.jpg,J,kaggle_asl_alphabet
raw/asl_alphabet_train/O/O466.jpg,O,kaggle_asl_alphabet
raw/asl_alphabet_train/M/M1863.jpg,M,kaggle_asl_alphabet
raw/asl_alphabet_train/R/R1600.jpg,R,kaggle_asl_alphabet
raw/asl_alphabet_train/W/W240.jpg,W,kaggle_asl_alphabet
raw/asl_alphabet_train/del/del1195.jpg,del,kaggle_asl_alphabet
raw/asl_alphabet_train/V/V984.jpg,V,kaggle_asl_alphabet
raw/asl_alphabet_train/B/B478.jpg,B,kaggle_asl_alphabet
raw/asl_alphabet_train/F/F1117.jpg,F,kaggle_asl_alphabet
raw/asl_alphabet_train/Q/Q179.jpg,Q,kaggle_asl_alphabet
raw/asl_alphabet_train/A/A2271.jpg,A,kaggle_asl_alphabet
raw/asl_alphabet_train/V/V970.jpg,V,kaggle_asl_alphabet
raw/asl_alphabet_train/J/J2682.jpg,J,kaggle_asl_alphabet
raw/asl_alphabet_train/A/A440.jpg,A,kaggle_asl_alphabet
raw/asl_alphabet_train/V/V1464.jpg,V,kaggle_asl_alphabet
raw/asl_alphabet_train/A/A2178.jpg,A,kaggle_asl_alphabet
raw/asl_alphabet_train/N/N1041.jpg,N,kaggle_asl_alphabet
raw/asl_alphabet_train/M/M1531.jpg,M,kaggle_asl_alphabet
raw/asl_alphabet_train/M/M1894.jpg,M,kaggle_asl_alphabet
raw/asl_alphabet_train/L/L2531.jpg,L,kaggle_asl_alphabet
raw/asl_alphabet_train/D/D1253.jpg,D,kaggle_asl_alphabet
raw/asl_alphabet_train/L/L2682.jpg,L,kaggle_asl_alphabet
raw/asl_alphabet_train/J/J1290.jpg,J,kaggle_asl_alphabet
raw/asl_alphabet_train/L/L1727.jpg,L,kaggle_asl_alphabet
raw/asl_alphabet_train/T/T573.jpg,T,kaggle_asl_alphabet
raw/asl_alphabet_train/F/F2903.jpg,F,kaggle_asl_alphabet
raw/asl_alphabet_train/I/I2725.jpg,I,kaggle_asl_alphabet
raw/asl_alphabet_train/S/S2258.jpg,S,kaggle_asl_alphabet
raw/asl_alphabet_train/T/T1749.jpg,T,kaggle_asl_alphabet
raw/asl_alphabet_train/V/V1398.jpg,V,kaggle_asl_alphabet
raw/asl_alphabet_train/S/S746.jpg,S,kaggle_asl_alphabet
raw/asl_alphabet_train/V/V917.jpg,V,kaggle_asl_alphabet
raw/asl_alphabet_train/N/N2885.jpg,N,kaggle_asl_alphabet
raw/asl_alphabet_train/O/O202.jpg,O,kaggle_asl_alphabet
raw/asl_alphabet_train/K/K1757.jpg,K,kaggle_asl_alphabet
raw/asl_alphabet_train/P/P145.jpg,P,kaggle_asl_alphabet
raw/asl_alphabet_train/U/U2022.jpg,U,kaggle_asl_alphabet
